time(s),acceleration(m/s2)
0.512148,-3.163693
0.512187,4.420828
0.512227,-3.323226
0.512266,1.969296
0.512305,11.368142
0.512344,-3.959533
0.512383,1.718766
0.512422,-1.534482
0.512461,-2.978792
0.5125,4.246392
0.512539,1.485896
0.512578,-5.654034
0.512617,-0.961391
0.512656,8.766847
0.512695,-9.799196
0.512734,6.396808
0.512773,1.341653
0.512812,-6.568868
0.512852,4.110286
0.512891,-5.127261
0.51293,1.398811
0.512969,1.22082
0.513008,1.422408
0.513047,-4.856611
0.513086,6.095226
0.513125,-1.360868
0.513164,-4.41549
0.513203,6.090208
0.513242,0.950454
0.513281,1.916352
0.51332,-4.446137
0.513359,-0.030463
0.513398,7.48713
0.513437,-4.409474
0.513477,1.932428
0.513516,4.289644
0.513555,-4.308502
0.513594,0.19072
0.513633,-0.99208
0.513672,-1.859527
0.513711,-1.509349
0.51375,-3.942628
0.513789,-0.931458
0.513828,1.68925
0.513867,-0.649248
0.513906,-2.015874
0.513945,0.169681
0.513984,-0.880727
0.514023,-1.467784
0.514062,0.051042
0.514102,-1.262024
0.514141,-3.627782
0.51418,1.369996
0.514219,2.847668
0.514258,1.717865
0.514297,-1.712346
0.514336,0.325949
0.514375,3.324925
0.514414,-0.882408
0.514453,-2.559074
0.514492,-0.63244
0.514531,0.176035
0.51457,-0.745559
0.514609,1.828402
0.514648,-0.425937
0.514687,2.780038
0.514727,3.329852
0.514766,0.389582
0.514805,2.300526
0.514844,-0.896005
0.514883,-1.58375
0.514922,2.27942
0.514961,-0.703292
0.515,-4.150305
0.515039,5.344834
0.515078,-5.359611
0.515117,-2.658456
0.515156,6.306137
0.515195,3.702678
0.515234,-7.761784
0.515273,-5.619367
0.515312,2.760196
0.515352,1.188227
0.515391,0.558129
0.51543,-3.577372
0.515469,-0.582241
0.515508,0.997908
0.515547,5.481387
0.515586,0.602537
0.515625,-1.809371
0.515664,-1.174926
0.515703,3.42684
0.515742,0.965786
0.515781,-1.491502
0.51582,-2.911513
0.515859,5.835059
0.515898,-7.10858
0.515937,0.051931
0.515977,3.083367
0.516016,6.113684
0.516055,-4.103365
0.516094,-6.136635
0.516133,5.289224
0.516172,1.073373
0.516211,-3.356128
0.51625,5.292531
0.516289,6.385973
0.516328,-15.568129
0.516367,6.412974
0.516406,5.391012
0.516445,4.32182
0.516484,-3.869431
0.516523,1.572945
0.516562,-3.007486
0.516602,0.339038
0.516641,2.924747
0.51668,1.244308
0.516719,2.211488
0.516758,-6.19146
0.516797,1.416665
0.516836,3.17917
0.516875,6.195745
0.516914,-8.91973
0.516953,-3.579681
0.516992,4.191712
0.517031,3.024583
0.51707,4.830564
0.517109,-4.173473
0.517148,-4.041708
0.517187,0.337472
0.517227,5.923898
0.517266,0.627065
0.517305,-0.189826
0.517344,-4.933049
0.517383,0.911542
0.517422,-0.309154
0.517461,-2.185135
0.5175,2.311463
0.517539,-3.313958
0.517578,-0.926355
0.517617,0.207903
0.517656,-0.605778
0.517695,1.045598
0.517734,-2.291307
0.517773,-5.625999
0.517812,0.70493
0.517852,-0.902873
0.517891,5.617879
0.51793,8.250189
0.517969,-23.355683
0.518008,7.382385
0.518047,-2.361458
0.518086,17.380047
0.518125,1.104781
0.518164,-11.922799
0.518203,-2.778824
0.518242,-0.531335
0.518281,8.176332
0.51832,7.260706
0.518359,-6.92366
0.518398,-0.050118
0.518437,-0.018419
0.518477,-0.219433
0.518516,8.104199
0.518555,0.757535
0.518594,-9.829474
0.518633,2.924209
0.518672,-4.201768
0.518711,15.266003
0.51875,-6.984856
0.518789,-5.356479
0.518828,-4.169803
0.518867,4.198599
0.518906,13.116572
0.518945,-5.459181
0.518984,-1.821813
0.519023,-2.614019
0.519062,-1.371835
0.519102,5.416659
0.519141,0.731864
0.51918,8.751273
0.519219,-7.422204
0.519258,-2.449522
0.519297,2.928278
0.519336,5.110042
0.519375,3.287089
0.519414,-1.781469
0.519453,-4.430411
0.519492,3.575043
0.519531,0.15722
0.51957,3.447608
0.519609,2.176851
0.519648,-5.048743
0.519687,5.213179
0.519727,-1.363443
0.519766,6.294027
0.519805,-6.570936
0.519844,2.602241
0.519883,1.467807
0.519922,2.205297
0.519961,8.296881
0.52,-10.500822
0.520039,1.360256
0.520078,-4.534757
0.520117,1.021662
0.520156,2.550004
0.520195,-3.104214
0.520234,1.544396
0.520273,-1.998226
0.520312,-1.046276
0.520352,1.417052
0.520391,-1.457282
0.52043,-1.264115
0.520469,-2.089422
0.520508,-0.647476
0.520547,2.54475
0.520586,-5.197617
0.520625,-1.668544
0.520664,0.296832
0.520703,3.964139
0.520742,-1.03549
0.520781,0.691357
0.52082,-3.663163
0.520859,0.645499
0.520898,-0.884524
0.520937,-3.981903
0.520977,4.447956
0.521016,-0.301071
0.521055,0.669241
0.521094,0.998778
0.521133,-1.051439
0.521172,1.036982
0.521211,0.145038
0.52125,0.45755
0.521289,2.897685
0.521328,-6.405581
0.521367,-0.240461
0.521406,-0.833436
0.521445,1.812556
0.521484,-2.513748
0.521523,1.917482
0.521562,1.607425
0.521602,-6.609866
0.521641,-0.73432
0.52168,-0.533106
0.521719,0.039906
0.521758,-1.838875
0.521797,-2.628172
0.521836,0.72632
0.521875,1.049068
0.521914,0.620499
0.521953,-1.820181
0.521992,0.691363
0.522031,0.145249
0.52207,-1.836988
0.522109,1.575394
0.522148,0.431033
0.522187,0.176748
0.522227,0.802547
0.522266,-3.020091
0.522305,2.358911
0.522344,3.10989
0.522383,-0.941978
0.522422,-0.03146
0.522461,-1.936226
0.5225,-0.167686
0.522539,-0.119736
0.522578,-6.790172
0.522617,1.201008
0.522656,20.107906
0.522695,-25.170087
0.522734,5.545153
0.522773,-0.365478
0.522812,9.250676
0.522852,1.576367
0.522891,-4.944675
0.52293,5.015224
0.522969,-3.431805
0.523008,7.409918
0.523047,-1.49635
0.523086,-2.918236
0.523125,1.665768
0.523164,4.107034
0.523203,-4.050112
0.523242,2.185684
0.523281,6.185473
0.52332,-16.394579
0.523359,10.890679
0.523398,-4.578862
0.523437,1.324217
0.523477,3.863499
0.523516,-1.433872
0.523555,-6.766333
0.523594,11.899769
0.523633,-0.477768
0.523672,-7.613394
0.523711,6.160867
0.52375,2.090867
0.523789,-0.74883
0.523828,-0.466849
0.523867,-1.175241
0.523906,1.230366
0.523945,2.621291
0.523984,-0.3963
0.524023,-1.766499
0.524062,1.336514
0.524102,-4.409384
0.524141,2.858792
0.52418,-2.729701
0.524219,0.713648
0.524258,0.615257
0.524297,-3.33056
0.524336,1.0835
0.524375,1.713198
0.524414,1.030187
0.524453,3.762768
0.524492,1.259496
0.524531,-0.651987
0.52457,1.645599
0.524609,-1.672836
0.524648,-1.432687
0.524687,3.688114
0.524727,-0.882638
0.524766,2.635021
0.524805,2.985798
0.524844,-3.237604
0.524883,1.698688
0.524922,5.024849
0.524961,-0.220267
0.525,-1.290415
0.525039,-0.438022
0.525078,-2.827384
0.525117,0.572803
0.525156,1.010955
0.525195,-0.425913
0.525234,0.803671
0.525273,0.777783
0.525312,1.397269
0.525352,-2.022234
0.525391,-0.967607
0.52543,4.391269
0.525469,-1.507862
0.525508,0.794149
0.525547,-2.161284
0.525586,2.585209
0.525625,-1.297694
0.525664,1.38866
0.525703,4.024374
0.525742,-1.766596
0.525781,-3.560782
0.52582,0.70178
0.525859,1.552159
0.525898,0.787263
0.525937,6.010541
0.525977,-1.526664
0.526016,-1.844685
0.526055,3.534451
0.526094,-1.629118
0.526133,-1.524567
0.526172,-2.116436
0.526211,-3.403715
0.52625,-0.17473
0.526289,-3.065895
0.526328,1.851836
0.526367,-2.112874
0.526406,0.436268
0.526445,-0.900195
0.526484,-0.452351
0.526523,-0.016938
0.526562,-3.257
0.526602,-5.044662
0.526641,-2.908176
0.52668,-4.664889
0.526719,-0.255775
0.526758,-1.262967
0.526797,3.356593
0.526836,-1.979375
0.526875,1.436538
0.526914,-1.160579
0.526953,-0.04727
0.526992,3.405039
0.527031,-1.344562
0.52707,0.016163
0.527109,0.394388
0.527148,2.447762
0.527187,-2.037428
0.527227,3.799545
0.527266,4.45908
0.527305,-1.406684
0.527344,-1.901431
0.527383,-2.010608
0.527422,0.1219
0.527461,4.07363
0.5275,-2.38734
0.527539,-1.059619
0.527578,-3.721046
0.527617,1.917561
0.527656,0.285145
0.527695,1.343836
0.527734,0.45524
0.527773,-1.394749
0.527812,-3.723664
0.527852,-0.242486
0.527891,1.467015
0.52793,1.209816
0.527969,-1.561997
0.528008,-2.879627
0.528047,-0.499273
0.528086,1.83527
0.528125,-1.654668
0.528164,3.722472
0.528203,-0.930406
0.528242,-4.844875
0.528281,-2.764374
0.52832,3.13853
0.528359,6.106339
0.528398,1.210228
0.528437,-2.670868
0.528477,-2.370968
0.528516,-1.782587
0.528555,-2.521946
0.528594,5.429875
0.528633,0.808242
0.528672,12.312764
0.528711,-9.840327
0.52875,-4.528228
0.528789,5.727727
0.528828,3.615309
0.528867,11.442143
0.528906,-5.680968
0.528945,-5.405427
0.528984,-2.432587
0.529023,5.887846
0.529062,0.839022
0.529102,-9.742758
0.529141,-2.200794
0.52918,-2.908297
0.529219,1.2964
0.529258,6.166084
0.529297,-0.723068
0.529336,-5.387144
0.529375,-6.267172
0.529414,-0.655802
0.529453,5.251443
0.529492,3.6315
0.529531,-3.212786
0.52957,1.242023
0.529609,-11.115714
0.529648,4.018673
0.529687,3.166492
0.529727,0.860527
0.529766,2.921651
0.529805,-1.399483
0.529844,-1.577831
0.529883,0.073466
0.529922,-1.122775
0.529961,-1.403364
0.53,2.432611
0.530039,-0.295926
0.530078,-5.031808
0.530117,-1.503388
0.530156,-0.549104
0.530195,-2.907547
0.530234,0.842093
0.530273,0.419672
0.530312,2.759778
0.530352,3.104884
0.530391,-2.109374
0.53043,2.118109
0.530469,1.793197
0.530508,-1.602776
0.530547,4.549962
0.530586,0.864814
0.530625,2.851271
0.530664,1.105634
0.530703,0.427532
0.530742,-2.280146
0.530781,0.497126
0.53082,6.04302
0.530859,5.551864
0.530898,-1.346225
0.530937,-5.801886
0.530977,0.822226
0.531016,-0.282637
0.531055,-5.109299
0.531094,9.207127
0.531133,-4.644188
0.531172,-5.916982
0.531211,-7.435535
0.53125,9.755151
0.531289,-6.678293
0.531328,4.841646
0.531367,0.503045
0.531406,-2.416929
0.531445,-1.255458
0.531484,-1.879225
0.531523,1.982192
0.531562,3.139781
0.531602,-4.168134
0.531641,-2.130522
0.53168,1.42872
0.531719,-3.109347
0.531758,3.431604
0.531797,1.021831
0.531836,0.24728
0.531875,0.890986
0.531914,-0.306355
0.531953,-0.853545
0.531992,-0.004109
0.532031,1.261993
0.53207,-1.87486
0.532109,-0.236077
0.532148,-0.540107
0.532187,3.224714
0.532227,-0.284965
0.532266,-3.230966
0.532305,-2.142294
0.532344,-1.85388
0.532383,1.858033
0.532422,-0.158442
0.532461,-2.054894
0.5325,-0.089229
0.532539,-5.889679
0.532578,2.362799
0.532617,4.641612
0.532656,0.415743
0.532695,3.815972
0.532734,-1.960095
0.532773,-6.702041
0.532812,6.511752
0.532852,-0.018855
0.532891,0.967146
0.53293,0.971112
0.532969,-4.022458
0.533008,-1.439628
0.533047,-2.456251
0.533086,1.97091
0.533125,1.748965
0.533164,-7.977665
0.533203,-0.549648
0.533242,-0.009828
0.533281,-1.582462
0.53332,0.264885
0.533359,-5.61184
0.533398,3.15281
0.533437,1.709522
0.533477,-1.795308
0.533516,1.646747
0.533555,-1.331569
0.533594,2.844252
0.533633,-4.174652
0.533672,-0.984076
0.533711,3.934061
0.53375,1.195482
0.533789,-3.330657
0.533828,-3.72393
0.533867,6.734017
0.533906,1.508689
0.533945,-0.075468
0.533984,-5.574941
0.534023,1.895923
0.534062,-0.948489
0.534102,-0.460471
0.534141,2.8856
0.53418,0.541388
0.534219,0.491002
0.534258,0.213532
0.534297,2.568299
0.534336,5.422131
0.534375,-3.182333
0.534414,-0.162874
0.534453,1.162386
0.534492,-0.226978
0.534531,-1.072031
0.53457,0.035311
0.534609,-1.807176
0.534648,-2.531244
0.534687,-1.296836
0.534727,1.065598
0.534766,-0.775988
0.534805,-3.207853
0.534844,-1.891099
0.534883,4.828309
0.534922,-4.131817
0.534961,-2.725009
0.535,5.940596
0.535039,-4.1025
0.535078,1.916207
0.535117,-2.353894
0.535156,-2.602658
0.535195,2.368252
0.535234,-2.644369
0.535273,1.154793
0.535312,-0.396753
0.535352,-1.508031
0.535391,-1.351358
0.53543,-1.427935
0.535469,4.598408
0.535508,1.864387
0.535547,-5.432295
0.535586,1.944798
0.535625,1.787877
0.535664,-7.678218
0.535703,6.275043
0.535742,-0.66169
0.535781,4.670662
0.53582,0.116283
0.535859,0.912123
0.535898,1.686777
0.535937,2.749289
0.535977,1.254181
0.536016,2.97965
0.536055,2.569321
0.536094,-0.624919
0.536133,-1.083398
0.536172,-0.702911
0.536211,-0.336542
0.53625,2.256071
0.536289,-2.02695
0.536328,0.450434
0.536367,1.622775
0.536406,-5.997187
0.536445,-0.584134
0.536484,0.465524
0.536523,-2.717615
0.536562,0.326142
0.536602,-3.01494
0.536641,-5.30235
0.53668,-1.05734
0.536719,0.138702
0.536758,-1.217677
0.536797,0.24228
0.536836,-0.997516
0.536875,-2.959094
0.536914,0.732469
0.536953,1.215633
0.536992,0.517821
0.537031,-3.717522
0.53707,-1.146716
0.537109,2.098962
0.537148,-1.275185
0.537187,-0.734422
0.537227,0.074772
0.537266,1.42216
0.537305,-1.072376
0.537344,0.91286
0.537383,-2.878968
0.537422,-1.727044
0.537461,3.336986
0.5375,-3.371606
0.537539,-0.097391
0.537578,3.124624
0.537617,-11.228289
0.537656,5.357403
0.537695,5.418437
0.537734,-8.046237
0.537773,-0.941228
0.537812,-1.499065
0.537852,-0.350303
0.537891,1.770785
0.53793,1.174527
0.537969,-2.828908
0.538008,3.329272
0.538047,-5.651216
0.538086,0.544925
0.538125,6.972854
0.538164,-1.4223
0.538203,-3.764353
0.538242,1.843813
0.538281,-2.027168
0.53832,4.309565
0.538359,-2.405695
0.538398,-0.62816
0.538437,1.05671
0.538477,-1.254666
0.538516,3.668978
0.538555,0.476945
0.538594,-8.462794
0.538633,-0.143249
0.538672,-0.489914
0.538711,0.499962
0.53875,5.142617
0.538789,-5.513612
0.538828,-1.948082
0.538867,4.361832
0.538906,1.164007
0.538945,1.458097
0.538984,1.345166
0.539023,2.195152
0.539062,-2.782439
0.539102,4.823279
0.539141,2.698527
0.53918,-3.697304
0.539219,2.160594
0.539258,3.049383
0.539297,1.365075
0.539336,1.466525
0.539375,-1.015067
0.539414,0.498807
0.539453,-1.56106
0.539492,-1.634717
0.539531,-1.187574
0.53957,1.95724
0.539609,-0.467073
0.539648,-2.930564
0.539687,-1.828337
0.539727,-1.924496
0.539766,3.790718
0.539805,0.079905
0.539844,-1.158881
0.539883,-0.109005
0.539922,-2.314596
0.539961,1.31403
0.54,-3.493352
0.540039,-1.240893
0.540078,2.040244
0.540117,-1.917211
0.540156,-1.359242
0.540195,1.677599
0.540234,-4.673873
0.540273,-0.715614
0.540312,-2.567054
0.540352,5.46739
0.540391,-0.625016
0.54043,-6.897378
0.540469,-0.812161
0.540508,4.172474
0.540547,0.48573
0.540586,-3.452887
0.540625,3.277404
0.540664,-0.241797
0.540703,3.080386
0.540742,-2.067929
0.540781,3.417016
0.54082,1.598471
0.540859,-4.971362
0.540898,-1.301322
0.540937,3.164497
0.540977,0.898973
0.541016,-2.370266
0.541055,-4.066545
0.541094,-0.763848
0.541133,1.965965
0.541172,-0.314964
0.541211,-0.877263
0.54125,-0.635143
0.541289,-0.221519
0.541328,-0.12814
0.541367,0.890515
0.541406,2.050069
0.541445,-2.408779
0.541484,0.789766
0.541523,-0.34078
0.541562,0.764107
0.541602,1.063161
0.541641,1.145422
0.54168,-1.260972
0.541719,-2.134362
0.541758,1.966617
0.541797,-0.16655
0.541836,1.054159
0.541875,-1.878759
0.541914,-6.902771
0.541953,-1.650642
0.541992,0.263628
0.542031,4.906573
0.54207,-3.602928
0.542109,-3.782321
0.542148,-8.979427
0.542187,4.405646
0.542227,10.892705
0.542266,0.300568
0.542305,-7.969999
0.542344,-4.151581
0.542383,1.050501
0.542422,10.126369
0.542461,0.944438
0.5425,-4.521202
0.542539,-2.175625
0.542578,-1.886861
0.542617,7.0278
0.542656,4.817499
0.542695,-2.012748
0.542734,-5.259049
0.542773,-0.507073
0.542812,6.004774
0.542852,2.020269
0.542891,2.040668
0.54293,-10.003306
0.542969,1.229284
0.543008,3.70948
0.543047,1.502226
0.543086,5.017364
0.543125,-3.116971
0.543164,4.854603
0.543203,-5.551695
0.543242,-5.657196
0.543281,9.774081
0.54332,-0.74649
0.543359,-0.257413
0.543398,-5.028997
0.543437,-0.135939
0.543477,3.049703
0.543516,-1.320258
0.543555,-4.603959
0.543594,-1.896057
0.543633,3.442529
0.543672,-1.509156
0.543711,4.338078
0.54375,-3.363837
0.543789,-0.839827
0.543828,0.913271
0.543867,-2.910056
0.543906,-1.064081
0.543945,2.500361
0.543984,-5.672607
0.544023,-3.293825
0.544062,3.481429
0.544102,5.242646
0.544141,8.236422
0.54418,0.980852
0.544219,-2.759592
0.544258,7.512795
0.544297,12.94427
0.544336,6.198599
0.544375,-0.607997
0.544414,-2.260207
0.544453,-3.199328
0.544492,5.664208
0.544531,0.920799
0.54457,0.333742
0.544609,-3.442071
0.544648,-11.882007
0.544687,0.269583
0.544727,-9.658466
0.544766,-5.947084
0.544805,-8.619062
0.544844,-9.48909
0.544883,4.057028
0.544922,-2.922299
0.544961,-5.657033
0.545,-2.106786
0.545039,0.682342
0.545078,8.352588
0.545117,6.795553
0.545156,5.51184
0.545195,5.55667
0.545234,-2.749556
0.545273,16.059901
0.545312,0.44258
0.545352,11.498273
0.545391,-13.051471
0.54543,0.150316
0.545469,10.158449
0.545508,-9.630214
0.545547,-1.086747
0.545586,-6.545743
0.545625,6.292032
0.545664,-2.44266
0.545703,-1.483382
0.545742,3.462003
0.545781,-5.946915
0.54582,2.816368
0.545859,0.962999
0.545898,6.318646
0.545937,-5.63349
0.545977,-4.479528
0.546016,4.714918
0.546055,-4.748492
0.546094,7.812895
0.546133,-0.438198
0.546172,-7.055956
0.546211,4.223611
0.54625,-6.880879
0.546289,-3.766016
0.546328,-2.977171
0.546367,-6.483555
0.546406,-1.05156
0.546445,3.210167
0.546484,-3.057328
0.546523,-2.194567
0.546562,2.443832
0.546602,0.679591
0.546641,6.28829
0.54668,6.583148
0.546719,-4.2456
0.546758,0.992968
0.546797,2.361275
0.546836,2.131767
0.546875,0.755183
0.546914,-0.344057
0.546953,0.483293
0.546992,-0.63507
0.547031,-3.303069
0.54707,1.549396
0.547109,-5.564694
0.547148,0.751852
0.547187,-1.875295
0.547227,-1.491459
0.547266,1.117127
0.547305,-0.845159
0.547344,6.457907
0.547383,-0.278338
0.547422,0.087221
0.547461,1.746988
0.5475,5.507148
0.547539,5.050109
0.547578,-1.751838
0.547617,2.341342
0.547656,2.991221
0.547695,4.83291
0.547734,-0.498221
0.547773,-1.865851
0.547812,2.78051
0.547852,-11.607445
0.547891,-5.367936
0.54793,0.103248
0.547969,0.237056
0.548008,-6.02102
0.548047,-2.401802
0.548086,-0.28196
0.548125,-4.996797
0.548164,3.375638
0.548203,-4.787953
0.548242,-6.824628
0.548281,3.577782
0.54832,2.764839
0.548359,-6.045457
0.548398,6.580137
0.548437,0.767444
0.548477,4.242317
0.548516,18.540218
0.548555,-7.678508
0.548594,6.982407
0.548633,1.352602
0.548672,8.409317
0.548711,-4.452733
0.54875,1.983649
0.548789,4.390072
0.548828,2.855177
0.548867,0.984909
0.548906,-4.456511
0.548945,3.761378
0.548984,-6.472237
0.549023,-4.554902
0.549062,8.325073
0.549102,-8.491784
0.549141,-2.980267
0.54918,0.284293
0.549219,-7.300228
0.549258,7.922737
0.549297,-2.8134
0.549336,-1.545945
0.549375,-2.386004
0.549414,-3.871529
0.549453,-1.175392
0.549492,0.883405
0.549531,1.633809
0.54957,-0.933478
0.549609,3.774812
0.549648,0.227141
0.549687,-3.207925
0.549727,3.242549
0.549766,-2.415689
0.549805,1.928087
0.549844,-1.279974
0.549883,-2.706962
0.549922,-1.137115
0.549961,-1.307827
0.55,3.226461
0.550039,3.290916
0.550078,0.297013
0.550117,-4.367909
0.550156,0.04661
0.550195,0.944934
0.550234,-4.390962
0.550273,-0.258659
0.550312,-1.398987
0.550352,1.15307
0.550391,0.148327
0.55043,-2.448428
0.550469,5.742527
0.550508,-0.903714
0.550547,6.826193
0.550586,4.646334
0.550625,2.491093
0.550664,-5.846868
0.550703,-7.293028
0.550742,-0.24057
0.550781,21.493535
0.55082,-17.14933
0.550859,-2.764634
0.550898,0.693564
0.550937,5.08821
0.550977,-1.315415
0.551016,-2.406191
0.551055,-1.219938
0.551094,-1.825144
0.551133,5.800549
0.551172,-12.041988
0.551211,-3.630328
0.55125,23.367442
0.551289,-44.153865
0.551328,22.336671
0.551367,1.386369
0.551406,0.514714
0.551445,4.130673
0.551484,-6.186429
0.551523,1.097036
0.551562,6.419329
0.551602,9.965476
0.551641,-3.553545
0.55168,-0.665288
0.551719,-3.178796
0.551758,-5.974841
0.551797,6.662501
0.551836,8.953913
0.551875,-16.467964
0.551914,6.61981
0.551953,-2.927631
0.551992,1.837114
0.552031,-5.227327
0.55207,-3.186462
0.552109,3.273649
0.552148,-9.460632
0.552187,9.656555
0.552227,3.326714
0.552266,7.264448
0.552305,-14.840149
0.552344,2.398276
0.552383,6.431366
0.552422,1.624232
0.552461,0.954087
0.5525,-2.299759
0.552539,2.002935
0.552578,4.162994
0.552617,-2.400012
0.552656,10.259905
0.552695,4.373132
0.552734,-2.07666
0.552773,-3.464059
0.552812,-3.360125
0.552852,0.310762
0.552891,-1.595038
0.55293,-1.425632
0.552969,-7.242629
0.553008,3.790198
0.553047,-2.127439
0.553086,3.960844
0.553125,1.2227
0.553164,-4.274155
0.553203,-2.389057
0.553242,-2.610609
0.553281,-0.988731
0.55332,-1.612486
0.553359,-2.238677
0.553398,3.761263
0.553437,2.126719
0.553477,5.333746
0.553516,3.409863
0.553555,6.573989
0.553594,-2.57278
0.553633,-1.248535
0.553672,1.739685
0.553711,3.436381
0.55375,-4.933538
0.553789,0.75048
0.553828,-0.226277
0.553867,0.497537
0.553906,-1.724063
0.553945,-5.190882
0.553984,-0.763437
0.554023,0.163695
0.554062,-6.039496
0.554102,-4.53483
0.554141,1.798167
0.55418,-0.789289
0.554219,-0.825546
0.554258,2.164705
0.554297,2.638806
0.554336,1.923413
0.554375,1.757466
0.554414,-1.66575
0.554453,6.947184
0.554492,1.585623
0.554531,-1.253892
0.55457,3.053313
0.554609,5.208995
0.554648,5.393673
0.554687,5.656433
0.554727,-7.760472
0.554766,5.249496
0.554805,1.994465
0.554844,-4.323471
0.554883,-2.425133
0.554922,-1.416581
0.554961,-0.354698
0.555,-3.19639
0.555039,1.765483
0.555078,2.569345
0.555117,1.957313
0.555156,-4.07163
0.555195,-0.478862
0.555234,2.665571
0.555273,-1.165604
0.555312,1.399434
0.555352,-1.721379
0.555391,-0.640759
0.55543,4.878901
0.555469,-0.426021
0.555508,4.483112
0.555547,4.163557
0.555586,-0.990962
0.555625,-1.372724
0.555664,-2.680868
0.555703,-2.750952
0.555742,-0.949239
0.555781,-0.922528
0.55582,-1.889872
0.555859,0.106495
0.555898,-2.336518
0.555937,2.205279
0.555977,4.578777
