time(s),acceleration(m/s2),,
1.868555,0.018908,,
1.868594,-0.948828,,
1.868633,0.590795,,
1.868672,0.493457,,
1.868711,-0.491964,,
1.86875,0.058267,,
1.868789,0.605233,,
1.868828,0.257866,,
1.868867,0.080915,,
1.868906,-0.248459,,
1.868945,0.600674,,
1.868984,-0.301573,,
1.869023,0.944051,,
1.869062,0.933882,,
1.869102,-0.222287,,
1.869141,-0.749295,,
1.86918,-0.77863,,
1.869219,-0.419673,,
1.869258,-0.681908,,
1.869297,-0.392805,,
1.869336,0.389141,,
1.869375,-0.030608,,
1.869414,-0.173569,,
1.869453,-0.276851,,
1.869492,-0.289807,,
1.869531,-0.744912,,
1.86957,-0.704792,,
1.869609,-0.447901,,
1.869648,-1.053428,,
1.869687,0.653068,,
1.869727,1.544233,,
1.869766,0.57189,,
1.869805,0.288065,,
1.869844,-1.66494,,
1.869883,-1.076554,,
1.869922,0.327339,,
1.869961,0.233302,,
1.87,0.833193,,
1.870039,0.438832,,
1.870078,-0.200086,,
1.870117,-0.470156,,
1.870156,0.274976,,
1.870195,0.800661,,
1.870234,-0.367515,,
1.870273,-0.297341,,
1.870312,1.739473,,
1.870352,0.620166,,
1.870391,-1.152581,,
1.87043,-0.232734,,
1.870469,0.503801,,
1.870508,0.848212,,
1.870547,1.361986,,
1.870586,0.493263,,
1.870625,0.80956,,
1.870664,0.946421,,
1.870703,0.520578,,
1.870742,0.119246,,
1.870781,-0.060583,,
1.87082,-0.729344,,
1.870859,0.813659,,
1.870898,1.858765,,
1.870937,0.712669,,
1.870977,1.752919,,
1.871016,0.357273,,
1.871055,0.514938,,
1.871094,2.492907,,
1.871133,1.745162,,
1.871172,-0.015118,,
1.871211,0.375108,,
1.87125,0.706308,,
1.871289,0.637464,,
1.871328,-0.013492,,
1.871367,2.196186,,
1.871406,2.956705,,
1.871445,-0.374015,,
1.871484,-0.035197,,
1.871523,-0.854748,,
1.871562,-0.543771,,
1.871602,1.64607,,
1.871641,0.382605,,
1.87168,-0.851707,,
1.871719,-0.482442,,
1.871758,0.56579,,
1.871797,-0.492792,,
1.871836,0.446335,,
1.871875,1.210488,,
1.871914,-0.343997,,
1.871953,0.272848,,
1.871992,-0.680245,,
1.872031,-0.437382,,
1.87207,0.010317,,
1.872109,0.874771,,
1.872148,-0.586697,,
1.872187,-0.602241,,
1.872227,1.826939,,
1.872266,0.211476,,
1.872305,0.994546,,
1.872344,1.193214,,
1.872383,-0.229227,,
1.872422,0.466879,,
1.872461,-0.97939,,
1.8725,-0.145613,,
1.872539,1.378056,,
1.872578,0.321076,,
1.872617,-0.179929,,
1.872656,-0.574243,,
1.872695,0.238598,,
1.872734,0.099306,,
1.872773,0.616339,,
1.872812,-0.504376,,
1.872852,-0.04432,,
1.872891,0.912086,,
1.87293,-0.844331,,
1.872969,0.471214,,
1.873008,0.481715,,
1.873047,-3.088761,,
1.873086,0.107638,,
1.873125,1.090011,,
1.873164,0.45709,,
1.873203,0.086145,,
1.873242,-1.785646,,
1.873281,-0.263187,,
1.87332,-1.6678,,
1.873359,-0.713752,,
1.873398,1.000163,,
1.873437,-0.252806,,
1.873477,-0.839651,,
1.873516,-1.027697,,
1.873555,-0.853926,,
1.873594,-0.565023,,
1.873633,-0.568892,,
1.873672,-0.252383,,
1.873711,0.66655,,
1.87375,-0.676539,,
1.873789,-1.238203,,
1.873828,-1.542154,,
1.873867,-0.201858,,
1.873906,0.699265,,
1.873945,0.298809,,
1.873984,0.237395,,
1.874023,-1.482783,,
1.874062,0.113339,,
1.874102,0.376166,,
1.874141,0.333857,,
1.87418,1.032418,,
1.874219,0.063896,,
1.874258,-1.117388,,
1.874297,-0.101665,,
1.874336,-0.987733,,
1.874375,0.474031,,
1.874414,1.577099,,
1.874453,1.005453,,
1.874492,-0.767651,,
1.874531,-0.102028,,
1.87457,-0.407019,,
1.874609,-1.005762,,
1.874648,-1.974043,,
1.874687,-0.448331,,
1.874727,-0.084307,,
1.874766,-0.990242,,
1.874805,-1.759365,,
1.874844,-1.262386,,
1.874883,-0.280678,,
1.874922,1.106063,,
1.874961,0.415374,,
1.875,0.249638,,
1.875039,-0.926259,,
1.875078,-0.952323,,
1.875117,-0.932909,,
1.875156,-0.816707,,
1.875195,-0.303997,,
1.875234,0.737433,,
1.875273,0.967866,,
1.875312,0.629598,,
1.875352,1.993612,,
1.875391,-0.278217,,
1.87543,0.43197,,
1.875469,0.77557,,
1.875508,0.751036,,
1.875547,0.361946,,
1.875586,0.598613,,
1.875625,-0.774223,,
1.875664,0.213114,,
1.875703,-0.266718,,
1.875742,-0.001098,,
1.875781,0.796205,,
1.87582,0.589223,,
1.875859,0.429497,,
1.875898,-1.487681,,
1.875937,-1.677419,,
1.875977,-1.342162,,
1.876016,0.696133,,
1.876055,0.075951,,
1.876094,0.464364,,
1.876133,0.371329,,
1.876172,-1.028972,,
1.876211,0.29838,,
1.87625,1.430873,,
1.876289,0.18228,,
1.876328,0.004978,,
1.876367,-0.172916,,
1.876406,-1.790701,,
1.876445,-0.490767,,
1.876484,-0.235757,,
1.876523,0.634453,,
1.876562,0.452054,,
1.876602,-0.222873,,
1.876641,-0.09435,,
1.87668,0.817698,,
1.876719,-0.123418,,
1.876758,0.387315,,
1.876797,0.041508,,
1.876836,1.136214,,
1.876875,0.073073,,
1.876914,0.221947,,
1.876953,0.230944,,
1.876992,0.561013,,
1.877031,0.341009,,
1.87707,-0.475078,,
1.877109,0.271131,,
1.877148,0.970774,,
1.877187,0.560493,,
1.877227,-1.172502,,
1.877266,0.589743,,
1.877305,2.076653,,
1.877344,1.072871,,
1.877383,0.190624,,
1.877422,0.236748,,
1.877461,0.23676,,
1.8775,0.873121,,
1.877539,0.130836,,
1.877578,-0.039398,,
1.877617,0.510228,,
1.877656,-1.470903,,
1.877695,0.230152,,
1.877734,-0.364269,,
1.877773,-0.306724,,
1.877812,0.037433,,
1.877852,0.176295,,
1.877891,-0.993664,,
1.87793,-0.566129,,
1.877969,-0.828575,,
1.878008,-0.777264,,
1.878047,-0.062246,,
1.878086,-0.92095,,
1.878125,-0.313054,,
1.878164,-0.156139,,
1.878203,1.549427,,
1.878242,0.354177,,
1.878281,-0.945019,,
1.87832,-0.911773,,
1.878359,0.721441,,
1.878398,0.518928,,
1.878437,-0.420102,,
1.878477,-0.23031,,
1.878516,-0.653933,,
1.878555,-1.551441,,
1.878594,0.855587,,
1.878633,0.769796,,
1.878672,1.113953,,
1.878711,0.915835,,
1.87875,-1.139268,,
1.878789,-1.44967,,
1.878828,-0.283707,,
1.878867,1.317754,,
1.878906,-0.326857,,
1.878945,-0.972244,,
1.878984,-0.803672,,
1.879023,-0.788727,,
1.879062,0.122051,,
1.879102,-0.105698,,
1.879141,0.579393,,
1.87918,0.059712,,
1.879219,0.070564,,
1.879258,-2.196822,,
1.879297,0.201748,,
1.879336,-1.33903,,
1.879375,0.648503,,
1.879414,-0.406028,,
1.879453,-0.545204,,
1.879492,-0.071551,,
1.879531,-0.247468,,
1.87957,-2.010161,,
1.879609,2.263465,,
1.879648,2.614187,,
1.879687,-2.67484,,
1.879727,-1.289405,,
1.879766,-2.421058,,
1.879805,1.077417,,
1.879844,1.734999,,
1.879883,-0.879959,,
1.879922,-0.518862,,
1.879961,0.351233,,
1.88,-0.156338,,
1.880039,-0.333507,,
1.880078,-1.328377,,
1.880117,1.615708,,
1.880156,-0.15979,,
1.880195,0.615076,,
1.880234,0.511697,,
1.880273,-0.777173,,
1.880312,0.238556,,
1.880352,0.086265,,
1.880391,0.665184,,
1.88043,1.366103,,
1.880469,0.613576,,
1.880508,-0.682307,,
1.880547,0.57036,,
1.880586,0.040903,,
1.880625,0.020982,,
1.880664,0.930514,,
1.880703,0.97104,,
1.880742,-3.003804,,
1.880781,-0.082131,,
1.88082,3.521507,,
1.880859,0.172166,,
1.880898,-1.359743,,
1.880937,-0.585089,,
1.880977,0.666937,,
1.881016,1.283238,,
1.881055,-0.599127,,
1.881094,-2.423355,,
1.881133,1.58471,,
1.881172,0.472115,,
1.881211,-1.990173,,
1.88125,0.414437,,
1.881289,0.458118,,
1.881328,-0.86352,,
1.881367,-0.337171,,
1.881406,0.449745,,
1.881445,1.186782,,
1.881484,-0.425151,,
1.881523,-1.468817,,
1.881562,-1.122436,,
1.881602,-1.071523,,
1.881641,0.673654,,
1.88168,1.586947,,
1.881719,-0.017609,,
1.881758,0.193235,,
1.881797,1.318092,,
1.881836,1.317022,,
1.881875,1.206661,,
1.881914,0.400368,,
1.881953,0.014531,,
1.881992,-0.991343,,
1.882031,-0.822904,,
1.88207,1.589583,,
1.882109,0.38989,,
1.882148,0.281947,,
1.882187,-0.676884,,
1.882227,0.208489,,
1.882266,1.687352,,
1.882305,-1.316455,,
1.882344,-0.228647,,
1.882383,-0.22485,,
1.882422,-0.145256,,
1.882461,0.276935,,
1.8825,1.131401,,
1.882539,1.131704,,
1.882578,0.632524,,
1.882617,-1.039946,,
1.882656,-0.921495,,
1.882695,-0.922734,,
1.882734,1.252234,,
1.882773,0.496691,,
1.882812,0.2589,,
1.882852,-1.225367,,
1.882891,-3.116366,,
1.88293,1.469875,,
1.882969,2.453905,,
1.883008,2.182625,,
1.883047,1.635526,,
1.883086,-0.534793,,
1.883125,-0.700305,,
1.883164,0.587101,,
1.883203,1.413055,,
1.883242,0.564659,,
1.883281,0.6486,,
1.88332,0.002566,,
1.883359,-1.357621,,
1.883398,-0.165891,,
1.883437,0.649749,,
1.883477,1.459911,,
1.883516,-0.075855,,
1.883555,-0.578916,,
1.883594,-0.102143,,
1.883633,0.501274,,
1.883672,0.081006,,
1.883711,0.075812,,
1.88375,1.009099,,
1.883789,-0.938169,,
1.883828,0.741278,,
1.883867,-0.683691,,
1.883906,-0.095976,,
1.883945,-1.533986,,
1.883984,-0.431336,,
1.884023,0.130975,,
1.884062,1.217446,,
1.884102,-0.354492,,
1.884141,-1.381122,,
1.88418,-0.69591,,
1.884219,-2.163587,,
1.884258,0.718624,,
1.884297,0.55244,,
1.884336,-0.619067,,
1.884375,-3.054825,,
1.884414,-3.468068,,
1.884453,-1.145392,,
1.884492,0.62597,,
1.884531,0.435767,,
1.88457,-0.133273,,
1.884609,-2.632422,,
1.884648,-2.693141,,
1.884687,-0.192632,,
1.884727,0.472925,,
1.884766,1.099969,,
1.884805,0.58724,,
1.884844,0.467417,,
1.884883,-0.355665,,
1.884922,0.762184,,
1.884961,1.311055,,
1.885,1.473617,,
1.885039,2.969257,,
1.885078,1.885052,,
1.885117,0.395501,,
1.885156,0.026012,,
1.885195,0.056187,,
1.885234,0.29977,,
1.885273,1.286158,,
1.885312,1.137749,,
1.885352,-0.487327,,
1.885391,-1.761868,,
1.88543,-0.906622,,
1.885469,-1.101426,,
1.885508,-0.510271,,
1.885547,0.118877,,
1.885586,-1.162405,,
1.885625,-0.400961,,
1.885664,-1.517529,,
1.885703,-1.976673,,
1.885742,-0.111387,,
1.885781,-0.2804,,
1.88582,-0.224119,,
1.885859,-1.415227,,
1.885898,-0.120601,,
1.885937,-0.892716,,
1.885977,-1.269811,,
1.886016,-0.468814,,
1.886055,-1.069933,,
1.886094,0.47969,,
1.886133,0.800715,,
1.886172,-0.426602,,
1.886211,0.729379,,
1.88625,0.944468,,
1.886289,-1.711578,,
1.886328,0.713237,,
1.886367,0.615705,,
1.886406,1.193922,,
1.886445,1.211116,,
1.886484,0.617482,,
1.886523,1.20764,,
1.886562,0.286723,,
1.886602,0.555977,,
1.886641,2.095304,,
1.88668,1.037629,,
1.886719,0.101816,,
1.886758,0.145848,,
1.886797,-1.286866,,
1.886836,-0.931851,,
1.886875,2.579822,,
1.886914,1.020538,,
1.886953,0.353972,,
1.886992,0.742596,,
1.887031,-1.73971,,
1.88707,0.412496,,
1.887109,1.451695,,
1.887148,1.218704,,
1.887187,-0.106925,,
1.887227,-2.037972,,
1.887266,-1.36357,,
1.887305,0.067789,,
1.887344,0.810147,,
1.887383,1.284556,,
1.887422,0.134887,,
1.887461,-1.188397,,
1.8875,-1.524083,,
1.887539,-0.019344,,
1.887578,-0.276029,,
1.887617,-0.992558,,
1.887656,-0.871882,,
1.887695,-0.436735,,
1.887734,1.403237,,
1.887773,1.115718,,
1.887812,-1.1022,,
1.887852,0.334836,,
1.887891,-0.484534,,
1.88793,-0.034084,,
1.887969,0.638576,,
1.888008,-0.621177,,
1.888047,-0.621866,,
1.888086,0.185606,,
1.888125,-0.258066,,
1.888164,0.88381,,
1.888203,-0.367013,,
1.888242,0.422762,,
1.888281,0.967092,,
1.88832,-0.20158,,
1.888359,-0.063921,,
1.888398,-0.178206,,
1.888437,-1.154461,,
1.888477,-0.647271,,
1.888516,0.452804,,
1.888555,1.126311,,
1.888594,-0.275497,,
1.888633,0.871119,,
1.888672,-0.279124,,
1.888711,-1.364229,,
1.88875,-0.340043,,
1.888789,-0.164246,,
1.888828,-0.608928,,
1.888867,-0.555035,,
1.888906,-0.739586,,
1.888945,-1.598998,,
1.888984,0.155255,,
1.889023,0.46576,,
1.889062,0.332237,,
1.889102,-1.077382,,
1.889141,-0.569442,,
1.88918,1.785325,,
1.889219,0.988011,,
1.889258,-0.96728,,
1.889297,-2.160184,,
1.889336,-0.894536,,
1.889375,0.547368,,
1.889414,1.628634,,
1.889453,0.323331,,
1.889492,0.437756,,
1.889531,-0.208798,,
1.88957,0.259269,,
1.889609,-0.718346,,
1.889648,-0.242915,,
1.889687,0.908157,,
1.889727,-1.314411,,
1.889766,-0.545827,,
1.889805,-0.661068,,
1.889844,-0.835637,,
1.889883,-0.366191,,
1.889922,0.329957,,
1.889961,-1.045689,,
1.89,-1.204025,,
1.890039,0.401746,,
1.890078,-0.360442,,
1.890117,-0.56576,,
1.890156,-0.321216,,
1.890195,-1.076965,,
1.890234,-0.987534,,
1.890273,0.635995,,
1.890312,-0.248308,,
1.890352,-0.091405,,
1.890391,-0.440719,,
1.89043,-0.765625,,
1.890469,0.553952,,
1.890508,0.727227,,
1.890547,0.046078,,
1.890586,0.460591,,
1.890625,-0.854935,,
1.890664,-0.155171,,
1.890703,1.754455,,
1.890742,0.512453,,
1.890781,0.265526,,
1.89082,0.608413,,
1.890859,1.076498,,
1.890898,-0.318302,,
1.890937,0.971759,,
1.890977,1.836613,,
1.891016,1.075598,,
1.891055,0.3948,,
1.891094,0.058339,,
1.891133,1.538308,,
1.891172,0.521153,,
1.891211,1.13908,,
1.89125,-0.063165,,
1.891289,-0.974293,,
1.891328,-0.2802,,
1.891367,0.422707,,
1.891406,0.833973,,
1.891445,0.542156,,
1.891484,-0.135776,,
1.891523,-0.451215,,
1.891562,-0.962861,,
1.891602,-0.611255,,
1.891641,-0.033927,,
1.89168,0.662403,,
1.891719,-0.415121,,
1.891758,-1.102394,,
1.891797,-1.198699,,
1.891836,-0.63481,,
1.891875,0.492465,,
1.891914,-0.528288,,
1.891953,-0.197946,,
1.891992,-0.587477,,
1.892031,-0.021394,,
1.89207,-0.327915,,
1.892109,-0.52654,,
1.892148,0.749657,,
1.892187,-0.065529,,
1.892227,0.223362,,
1.892266,0.748297,,
1.892305,0.696913,,
1.892344,-0.006092,,
1.892383,-0.424353,,
1.892422,0.417484,,
1.892461,0.422417,,
1.8925,1.391296,,
1.892539,1.38123,,
1.892578,-1.953021,,
1.892617,-0.861163,,
1.892656,0.45388,,
1.892695,1.293371,,
1.892734,2.315695,,
1.892773,0.823163,,
1.892812,-0.557634,,
1.892852,-0.849004,,
1.892891,0.009761,,
1.89293,0.793405,,
1.892969,1.170252,,
1.893008,0.605795,,
1.893047,0.123847,,
1.893086,0.242147,,
1.893125,0.062058,,
1.893164,0.673134,,
1.893203,0.619556,,
1.893242,0.213169,,
1.893281,-0.008395,,
1.89332,0.320695,,
1.893359,0.117517,,
1.893398,0.087898,,
1.893437,-0.082784,,
1.893477,-1.344816,,
1.893516,-1.00231,,
1.893555,0.093224,,
1.893594,0.377913,,
1.893633,-0.152644,,
1.893672,-1.099776,,
1.893711,-0.957063,,
1.89375,-1.054456,,
1.893789,-0.684356,,
1.893828,0.859408,,
1.893867,0.381214,,
1.893906,-0.680928,,
1.893945,-0.801719,,
1.893984,-0.685916,,
1.894023,0.114119,,
1.894062,0.174517,,
1.894102,0.905182,,
1.894141,-0.016666,,
1.89418,0.574756,,
1.894219,-0.385532,,
1.894258,-0.711799,,
1.894297,0.901337,,
1.894336,0.17638,,
1.894375,0.299244,,
1.894414,-0.386953,,
1.894453,-0.135335,,
1.894492,1.110095,,
1.894531,0.168205,,
1.89457,0.552005,,
1.894609,0.18017,,
1.894648,-0.050372,,
1.894687,0.930968,,
1.894727,-0.186332,,
1.894766,-1.630599,,
1.894805,-0.446209,,
1.894844,-0.778062,,
1.894883,0.97182,,
1.894922,0.159282,,
1.894961,-0.556401,,
1.895,-1.065278,,
1.895039,-0.639375,,
1.895078,-0.644665,,
1.895117,0.192734,,
1.895156,0.382611,,
1.895195,0.108611,,
1.895234,0.193901,,
1.895273,-0.454951,,
1.895312,0.044972,,
1.895352,0.120975,,
1.895391,0.831071,,
1.89543,1.393182,,
1.895469,-0.632035,,
1.895508,0.003806,,
1.895547,1.59708,,
1.895586,-0.103461,,
1.895625,1.131093,,
1.895664,1.486592,,
1.895703,0.33185,,
1.895742,1.75902,,
1.895781,1.207289,,
1.89582,0.493378,,
1.895859,0.751302,,
1.895898,0.269347,,
1.895937,-1.12905,,
1.895977,-0.235007,,
1.896016,-0.602604,,
1.896055,1.318141,,
1.896094,0.368965,,
1.896133,-0.345726,,
1.896172,2.571733,,
1.896211,-0.872765,,
1.89625,-0.078703,,
1.896289,1.692158,,
1.896328,-0.190274,,
1.896367,-1.15379,,
1.896406,-0.745686,,
1.896445,-0.234699,,
1.896484,-0.079513,,
1.896523,1.458714,,
1.896562,0.01444,,
1.896602,-0.139017,,
1.896641,-0.757046,,
1.89668,0.303029,,
1.896719,1.077992,,
1.896758,0.848121,,
1.896797,-0.117155,,
1.896836,-0.24375,,
1.896875,-0.601933,,
1.896914,-0.062222,,
1.896953,1.426659,,
1.896992,0.013757,,
1.897031,-0.410846,,
1.89707,-0.529588,,
1.897109,0.747511,,
1.897148,2.404594,,
1.897187,1.087568,,
1.897227,0.8095,,
1.897266,0.21147,,
1.897305,-1.333909,,
1.897344,-1.040067,,
1.897383,0.647609,,
1.897422,0.378373,,
1.897461,0.736441,,
1.8975,0.534925,,
1.897539,-0.354238,,
1.897578,1.762079,,
1.897617,1.126468,,
1.897656,1.821534,,
1.897695,0.148998,,
1.897734,-0.534273,,
1.897773,0.926512,,
1.897812,0.141283,,
1.897852,0.262612,,
1.897891,-0.146888,,
1.89793,-0.423839,,
1.897969,0.572736,,
1.898008,0.144995,,
1.898047,0.831126,,
1.898086,0.811567,,
1.898125,0.178931,,
1.898164,-0.691847,,
1.898203,-2.283145,,
1.898242,-0.934656,,
1.898281,0.014084,,
1.89832,1.564233,,
1.898359,2.354177,,
1.898398,-0.793848,,
1.898437,-1.165459,,
1.898477,-0.475537,,
1.898516,1.474107,,
1.898555,1.527522,,
1.898594,0.577325,,
1.898633,-1.389477,,
1.898672,-1.731524,,
1.898711,-1.322053,,
1.89875,-0.570434,,
1.898789,2.240944,,
1.898828,0.146331,,
1.898867,0.655898,,
1.898906,0.594544,,
1.898945,-1.003858,,
1.898984,-1.300826,,
1.899023,1.458526,,
1.899062,1.342022,,
1.899102,0.214638,,
1.899141,-0.52995,,
1.89918,-0.762711,,
1.899219,0.524919,,
1.899258,1.862356,,
1.899297,1.759086,,
1.899336,-0.857462,,
1.899375,-0.380381,,
1.899414,-0.547532,,
1.899453,-0.073497,,
1.899492,0.84702,,
1.899531,-0.235854,,
1.89957,0.467012,,
1.899609,0.272642,,
1.899648,1.395661,,
1.899687,0.560113,,
1.899727,0.86144,,
1.899766,0.307394,,
1.899805,0.136319,,
1.899844,-0.550537,,
1.899883,0.161059,,
1.899922,0.107571,,
1.899961,-1.534905,,
1.9,-1.226087,,
1.900039,-0.31199,,
1.900078,-0.64244,,
1.900117,-0.704411,,
1.900156,-0.410635,,
1.900195,-1.089304,,
1.900234,-0.55515,,
1.900273,-0.760517,,
1.900312,-1.171922,,
1.900352,0.000251,,
1.900391,-0.314596,,
1.90043,-0.314777,,
1.900469,1.329834,,
1.900508,1.192314,,
1.900547,-0.655511,,
1.900586,-0.102765,,
1.900625,1.089709,,
1.900664,-0.026261,,
1.900703,0.826785,,
1.900742,1.066541,,
1.900781,-0.467218,,
1.90082,0.025359,,
1.900859,0.276675,,
1.900898,0.120588,,
1.900937,0.641708,,
1.900977,1.39675,,
1.901016,1.011003,,
1.901055,0.032354,,
1.901094,-0.492593,,
1.901133,0.121688,,
1.901172,1.479397,,
1.901211,1.685465,,
1.90125,1.322863,,
1.901289,0.065939,,
1.901328,-1.024505,,
1.901367,0.166065,,
1.901406,-0.358682,,
1.901445,-0.095934,,
1.901484,0.872347,,
1.901523,0.121725,,
1.901562,-0.843799,,
1.901602,-0.512726,,
1.901641,-0.703528,,
1.90168,0.747402,,
1.901719,0.300332,,
1.901758,1.069872,,
1.901797,1.300324,,
1.901836,0.063738,,
1.901875,-0.569587,,
1.901914,-0.221688,,
1.901953,0.183562,,
1.901992,1.703639,,
1.902031,0.520161,,
1.90207,1.060277,,
1.902109,-0.474207,,
1.902148,1.149466,,
1.902187,2.133545,,
1.902227,0.103381,,
1.902266,1.884871,,
1.902305,-0.904107,,
1.902344,0.942884,,
1.902383,0.686671,,
1.902422,0.170086,,
1.902461,0.472187,,
1.9025,1.472335,,
1.902539,1.447148,,
1.902578,0.020347,,
1.902617,0.404624,,
1.902656,1.71925,,
1.902695,0.312195,,
1.902734,-0.302455,,
1.902773,-0.132022,,
1.902812,-0.011237,,
1.902852,-0.387745,,
1.902891,-0.540222,,
1.90293,0.651774,,
1.902969,0.174929,,
1.903008,0.814064,,
1.903047,0.197063,,
1.903086,0.145733,,
1.903125,0.374419,,
1.903164,0.271318,,
1.903203,-0.112137,,
1.903242,-0.890854,,
1.903281,-0.351705,,
1.90332,0.030831,,
1.903359,-0.035741,,
1.903398,0.762614,,
1.903437,0.417677,,
1.903477,-1.19547,,
1.903516,-0.559013,,
1.903555,0.177933,,
1.903594,0.291052,,
1.903633,-1.470782,,
1.903672,0.866803,,
1.903711,0.769047,,
1.90375,-1.173161,,
1.903789,0.820328,,
1.903828,1.546537,,
1.903867,0.442677,,
1.903906,-0.094452,,
1.903945,0.485833,,
1.903984,1.101522,,
1.904023,0.093787,,
1.904062,0.869517,,
1.904102,0.52946,,
1.904141,0.250545,,
1.90418,0.339782,,
1.904219,-0.58712,,
1.904258,-0.526595,,
1.904297,0.919033,,
1.904336,-0.307008,,
1.904375,0.156658,,
1.904414,-1.980288,,
1.904453,-1.462651,,
1.904492,-0.759477,,
1.904531,-0.319535,,
1.90457,-0.200455,,
1.904609,1.022206,,
1.904648,-1.989635,,
1.904687,-1.685266,,
1.904727,-0.980291,,
1.904766,-0.127777,,
1.904805,1.48878,,
1.904844,-0.086931,,
1.904883,-1.296806,,
1.904922,-1.185283,,
1.904961,-0.286851,,
1.905,-1.350753,,
1.905039,0.349014,,
1.905078,-1.058017,,
1.905117,1.224556,,
1.905156,-0.037748,,
1.905195,-0.796997,,
1.905234,-1.213094,,
1.905273,-0.670759,,
1.905312,-1.311987,,
1.905352,0.372992,,
1.905391,0.185642,,
1.90543,-1.003332,,
1.905469,-0.38575,,
1.905508,-1.387222,,
1.905547,1.034056,,
1.905586,0.251409,,
1.905625,-0.034737,,
1.905664,1.521138,,
1.905703,-1.037485,,
1.905742,-0.925134,,
1.905781,-0.204095,,
1.90582,-0.562876,,
1.905859,0.468239,,
1.905898,-0.910884,,
1.905937,-0.945866,,
1.905977,1.587365,,
1.906016,-0.243834,,
1.906055,-0.672168,,
1.906094,-0.168176,,
1.906133,-0.398561,,
1.906172,-0.84684,,
1.906211,-0.476765,,
1.90625,1.465884,,
1.906289,-0.814639,,
1.906328,-0.029338,,
1.906367,-0.800679,,
1.906406,-0.376155,,
1.906445,0.769911,,
1.906484,0.730075,,
1.906523,-0.032047,,
1.906562,-1.453606,,
1.906602,-0.923405,,
1.906641,1.786407,,
1.90668,-0.667386,,
1.906719,0.918858,,
1.906758,0.737759,,
1.906797,-2.184204,,
1.906836,1.667787,,
1.906875,-0.480791,,
1.906914,-0.695656,,
1.906953,-1.347156,,
1.906992,0.15144,,
1.907031,-0.195177,,
1.90707,-1.043809,,
1.907109,0.249051,,
1.907148,-0.013323,,
1.907187,-0.554067,,
1.907227,-0.38847,,
1.907266,0.180188,,
1.907305,1.315511,,
1.907344,1.109908,,
1.907383,0.253265,,
1.907422,-0.412043,,
1.907461,-0.007059,,
1.9075,0.608861,,
1.907539,1.507389,,
1.907578,1.912591,,
1.907617,-0.130867,,
1.907656,-1.432076,,
1.907695,-1.253825,,
1.907734,1.087683,,
1.907773,1.044008,,
1.907812,0.214039,,
1.907852,-1.48817,,
1.907891,-1.234666,,
1.90793,-0.401106,,
1.907969,0.258628,,
1.908008,0.928725,,
1.908047,-0.813061,,
1.908086,0.105262,,
1.908125,-0.492321,,
1.908164,0.498299,,
1.908203,0.683914,,
1.908242,-0.585808,,
1.908281,-0.250376,,
1.90832,-0.698443,,
1.908359,-0.286198,,
1.908398,1.298256,,
1.908437,-0.348894,,
1.908477,-3.212889,,
1.908516,1.208335,,
1.908555,0.34714,,
1.908594,1.239955,,
1.908633,1.731892,,
1.908672,-1.582015,,
1.908711,-1.405118,,
1.90875,0.356529,,
1.908789,0.438542,,
1.908828,1.173148,,
1.908867,0.763424,,
1.908906,-2.233508,,
1.908945,-1.837031,,
1.908984,1.428962,,
1.909023,2.878635,,
1.909062,1.332615,,
1.909102,-0.214046,,
1.909141,-2.914911,,
1.90918,-1.38377,,
1.909219,1.264314,,
1.909258,-0.591884,,
1.909297,-0.024816,,
1.909336,-1.449567,,
1.909375,-1.526979,,
1.909414,0.287032,,
1.909453,-0.067772,,
1.909492,0.899674,,
1.909531,0.630946,,
1.90957,-0.748769,,
1.909609,-0.822832,,
1.909648,-0.50489,,
1.909687,-1.317809,,
1.909727,-0.034114,,
1.909766,0.058896,,
1.909805,-1.133984,,
1.909844,1.061813,,
1.909883,0.283537,,
1.909922,-1.129171,,
1.909961,0.916953,,
1.91,0.199753,,
1.910039,1.366901,,
1.910078,-0.071472,,
1.910117,-1.18859,,
1.910156,-1.02812,,
1.910195,0.679102,,
1.910234,0.469182,,
1.910273,0.218006,,
1.910312,-0.580893,,
1.910352,-1.244654,,
1.910391,-0.49752,,
1.91043,-0.352806,,
1.910469,0.722856,,
1.910508,1.340819,,
1.910547,-0.771296,,
1.910586,-0.376481,,
1.910625,-1.474785,,
1.910664,-1.309544,,
1.910703,0.220629,,
1.910742,0.001641,,
1.910781,0.24237,,
1.91082,0.681206,,
1.910859,-0.573027,,
1.910898,-1.434005,,
1.910937,0.140564,,
1.910977,1.43479,,
1.911016,0.690033,,
1.911055,-1.209896,,
1.911094,-0.665052,,
1.911133,-0.358078,,
1.911172,0.836724,,
1.911211,1.55913,,
1.91125,1.583126,,
1.911289,-0.666757,,
1.911328,-1.153869,,
1.911367,-0.428053,,
1.911406,0.714803,,
1.911445,0.941826,,
1.911484,-1.023144,,
1.911523,-1.255065,,
